ID_global	ID_construction	source	via	construction	contruction_type	surface_change	mode	occurring_sentence	hypoth_counterpart	occ_gpt3_no_tokens	occ_gpt3_avg_delta-uid	occ_gpt3_avg_mu-uid	occ_gpt3_avg_rtm	occ_gpt3_avg_diff_for_low-ic	hyp_gpt3_no_tokens	hyp_gpt3_avg_delta-uid	hyp_gpt3_avg_mu-uid	hyp_gpt3_avg_rtm	hyp_gpt3_avg_diff_for_low-ic	gpt3_delta-uid_correct	gpt3_mu-uid_correct	gpt3_rtm_correct	gpt3_low-ic_correct	occ_gpt2_no_tokens	occ_gpt2_avg_delta-uid	occ_gpt2_avg_mu-uid	occ_gpt2_avg_rtm	occ_gpt2_avg_diff_for_low-ic	hyp_gpt2_no_tokens	hyp_gpt2_avg_delta-uid	hyp_gpt2_avg_mu-uid	hyp_gpt2_avg_rtm	hyp_gpt2_avg_diff_for_low-ic	gpt2_delta-uid_correct	gpt2_mu-uid_correct	gpt2_rtm_correct	gpt2_low-ic_correct
842	82017	Switchboard	self-extracted	sluicing	canonical	complex	spoken	And if we did it, anyone with an internet connection could do it	And if we did it, anyone with an internet connection could	13	2,2023	1,6278	2,5998	-1,8964	11	2,2567	1,6698	2,4499	-1,623	1	1	0	1	13	2,4021	1,5154	2,3073	-1,6817	11	2,4668	1,545	2,1504	-1,4111	1	1	0	1
843	82018	Switchboard	self-extracted	sluicing	canonical	complex	spoken	This improved sim lab is helping us stay on the cutting edge of technology and use MetiMan the way he should be used	This improved sim lab is helping us stay on the cutting edge of technology and use MetiMan the way he should	24	3,5759	3,9135	3,8855	0,3366	22	3,7661	3,8135	3,8135	0,7925	1	0	0	1	24	3,1561	3,1669	3,1388	0,337	22	3,2122	3,1217	3,1217	0,6701	1	0	0	1
844	82019	Switchboard	self-extracted	sluicing	canonical	complex	spoken	This is an opportunity to do things the way they should be done	This is an opportunity to do things the way they should	12	2,0281	1,6259	2,8158	-2,5057	10	2,3845	1,5999	2,5082	-2,1363	1	0	0	1	12	1,4249	1,3062	2,1431	-2,0661	10	1,4947	0,9753	1,6634	-1,571	1	0	0	1
845	82020	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Suddenly, he was a philanthropist with a big foundation that would guide the world the way it should be guided	Suddenly, he was a philanthropist with a big foundation that would guide the world the way it should	21	4,4098	3,0369	3,1921	-0,5984	19	4,7048	3,1778	3,2544	-0,3876	1	1	1	1	21	3,1974	1,9957	2,3376	-0,8548	19	3,4058	2,1575	2,4675	-0,8286	1	1	1	1
846	82021	Switchboard	self-extracted	sluicing	canonical	complex	spoken	That is simply due to the fact they play the game the way it should be played	That is simply due to the fact they play the game the way it should	16	2,3419	2,2589	3,1627	-2,1792	14	2,5858	2,333	2,9555	-1,8317	1	1	0	1	16	2,1827	1,8879	2,6793	-1,9982	14	2,3527	1,8268	2,4345	-1,6561	1	0	0	1
847	82022	Switchboard	self-extracted	sluicing	canonical	complex	spoken	We ensure that everything is done the way it should be	We ensure that everything is done the way it should	10	2,9073	2,2442	3,0942	-2,1251	9	3,2584	2,323	2,9458	-1,8681	1	1	0	1	10	3,1704	2,435	2,913	-1,6125	9	3,4633	2,4083	2,7231	-1,2781	1	0	0	1
848	82023	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Tim Dose, you answered Daroo's perceptive questions just the way I would have	Tim Dose, you answered Daroo's perceptive questions just the way I would	17	4,4342	3,788	3,7409	0,8089	16	4,6829	3,6924	3,6924	1,1422	1	0	0	1	17	3,5865	3,2277	3,2045	0,3943	16	3,7537	3,1878	3,1878	0,6359	1	0	0	1
849	82024	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Our economies can't really breathe the way they should breathe	Our economies can't really breathe the way they should	10	2,6508	2,372	2,5379	-0,477	9	2,6681	2,5997	2,7269	-0,4394	1	1	1	1	10	3,3452	2,2689	2,2689	-0,1231	9	3,3642	2,4929	2,5094	-0,1483	1	1	1	0
850	82025	Switchboard	self-extracted	sluicing	canonical	complex	spoken	But you know her story line really ended the way it should have	But you know her story line really ended the way it should	12	1,7357	2,4534	2,4726	-0,5258	11	1,8841	2,312	2,3156	-0,1918	1	0	0	1	12	4,1755	2,5634	2,5568	0,0393	11	4,2622	2,533	2,4389	0,3933	1	0	0	1
851	82026	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I don’t want to create robots at the club and I don't think we will do that	I don’t want to create robots at the club and I don't think we will	20	2,9332	2,3724	2,8331	-1,3134	18	3,0912	2,4795	2,8256	-1,1381	1	1	0	1	20	3,1703	2,8816	3,0346	-0,51	18	3,3373	3,0376	3,104	-0,2989	1	1	1	1
852	82027	Switchboard	self-extracted	sluicing	canonical	complex	spoken	But it turns out even if it is easy to move the door, people don't do it	But it turns out even if it is easy to move the door, people don't	18	3,7761	2,1374	2,6445	-1,7024	16	4,1189	2,1613	2,4844	-1,4244	1	1	0	1	18	3,6748	1,8969	2,1238	-1,3022	16	3,5951	1,8879	2,1036	-1,1794	0	0	0	1
853	82028	Switchboard	self-extracted	sluicing	canonical	complex	spoken	After workers defending their rights battled their employers, unsuccessfully, the Council of Labor Affairs CLA appropriated money from its Employment Stability Fund to pay them what they were owed until their employers would do so	After workers defending their rights battled their employers, unsuccessfully, the Council of Labor Affairs CLA appropriated money from its Employment Stability Fund to pay them what they were owed until their employers would	36	4,5269	3,8198	3,9363	-0,2996	34	4,6293	3,9397	3,9875	-0,1352	1	1	1	1	36	3,7883	3,0671	3,0419	0,1512	34	4,008	3,2237	3,1926	0,1319	1	1	1	0
854	82029	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I'm really grateful he got in touch, because a lot of people wouldn't do that	I'm really grateful he got in touch, because a lot of people wouldn't	17	2,0595	1,666	2,4659	-2,1802	15	1,9656	1,7002	2,3559	-2,0317	0	1	0	1	17	2,5944	1,9333	2,1195	-1,6864	15	2,301	1,8917	2,1104	-1,6485	0	0	0	1
855	82030	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Secondly, do you think that IF the Israeli's really wanted to capture and hold 3 PAL teens for ransom they really could do that	Secondly, do you think that IF the Israeli's really wanted to capture and hold 3 PAL teens for ransom they really could	25	2,8947	2,6964	2,7744	-0,3483	23	3,1421	2,7651	2,7973	-0,1602	1	1	1	1	25	3,4932	2,7696	2,813	-0,2168	23	3,7178	2,8255	2,8261	-0,0041	1	1	1	1
856	82031	Switchboard	self-extracted	sluicing	canonical	complex	spoken	During a state visit to London earlier this week, Trump responded to the potential Republican revolt by saying, I don't think they will do that	During a state visit to London earlier this week, Trump responded to the potential Republican revolt by saying, I don't think they will	27	3,9729	3,0161	3,5152	-1,3384	25	3,9799	3,1256	3,5879	-1,2321	1	1	1	1	27	2,8051	2,0027	2,7294	-1,7009	25	2,9249	2,0886	2,7702	-1,6595	1	1	1	1
857	82032	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Usually I would squat down when it is going up, but the basket was very small so I couldn't do that	Usually I would squat down when it is going up, but the basket was very small so I couldn't	22	2,8028	2,203	2,6525	-1,0707	20	3,0374	2,1671	2,49	-0,7493	1	0	0	1	22	2,8401	1,8051	2,2104	-0,9021	20	2,9253	1,834	2,1516	-0,7125	1	1	0	1
858	82033	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Plus, the NHL has a rule that only 60 per cent of an ownership bid can be financed, so it's unlikely he could do that	Plus, the NHL has a rule that only 60 per cent of an ownership bid can be financed, so it's unlikely he could	27	2,4495	2,0554	2,6885	-1,7121	25	2,5185	2,1767	2,7733	-1,7179	1	1	1	0	27	2,5206	1,9193	2,1738	-1,1571	25	2,593	1,9689	2,2435	-1,152	1	1	1	1
859	82034	Switchboard	self-extracted	sluicing	canonical	complex	spoken	We also have access to a few links so if someone wanted to make a significant tax deductible donation, they could do that	We also have access to a few links so if someone wanted to make a significant tax deductible donation, they could	23	2,7675	2,3456	2,8531	-1,5727	21	3,0343	2,3966	2,7687	-1,3463	1	1	0	1	23	2,5902	2,2318	2,4386	-1,3112	21	2,7774	2,2578	2,3679	-1,1331	1	1	0	1
860	82035	Switchboard	self-extracted	sluicing	canonical	complex	spoken	When he was 14 years of age he opened a watch repair shop and at such a young age he managed to repair the clock found in the Parish Church of Mqabba when other clock makers couldn't do so	When he was 14 years of age he opened a watch repair shop and at such a young age he managed to repair the clock found in the Parish Church of Mqabba when other clock makers couldn't	41	3,6054	2,5008	3,0592	-1,6368	39	3,7088	2,5668	3,0671	-1,5735	1	1	1	1	41	3,9194	2,8474	2,8501	-0,5065	39	4,0173	2,9376	2,9185	-0,4547	1	1	1	1
861	82036	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If he called me tomorrow and wanted me to be in a movie I would do it	If he called me tomorrow and wanted me to be in a movie I would	16	2,5023	1,6271	2,6455	-2,3067	14	2,2981	1,5738	2,6498	-2,2622	0	0	1	1	16	2,614	1,545	1,954	-1,2717	14	2,6203	1,5539	1,8804	-1,1007	1	1	0	1
862	82037	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Everyone involved, including my brother, knows he needs therapy to work through his depression but he won't do it	Everyone involved, including my brother, knows he needs therapy to work through his depression but he won't	21	2,2648	1,8948	2,1197	-1,6909	19	2,1875	1,9099	2,0102	-1,5365	0	1	0	1	21	2,8571	1,7936	2,1275	-1,2164	19	2,811	1,8272	2,0627	-1,0557	0	1	0	1
863	82038	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I have people that I see on the street, they can take this stuff to their curb on their daily pick up during the week and they won't do it	I have people that I see on the street, they can take this stuff to their curb on their daily pick up during the week and they won't	31	3,2778	2,2095	2,4447	-1,0045	29	3,0484	2,1268	2,3803	-1,006	0	0	0	0	31	2,5793	1,9561	2,2084	-0,9847	29	2,5229	1,9891	2,1792	-0,8711	0	1	0	1
864	82039	Switchboard	self-extracted	sluicing	canonical	complex	spoken	When we say we will do something, we will do it when we say we cannot or will not do something, then we won't do it	When we say we will do something, we will do it when we say we cannot or will not do something, then we won't	28	2,1804	2,0352	3,6762	-2,8242	26	2,3098	2,0944	3,618	-2,7071	1	1	0	1	28	2,0679	1,6534	2,7045	-2,4056	26	2,2001	1,6724	2,6103	-2,2884	1	1	0	1
865	82040	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If it's something you wouldn't do if your SO had been in the room then you shouldn't do it	If it's something you wouldn't do if your SO had been in the room then you shouldn't	21	2,0854	1,682	2,7399	-2,3849	19	2,2893	1,6527	2,5411	-2,1582	1	0	0	1	21	3,0376	1,7035	2,5302	-1,7172	19	3,1336	1,759	2,4477	-1,5492	1	1	0	1
866	82041	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If a Republican had to file in 17 different states he wouldn't do it	If a Republican had to file in 17 different states he wouldn't	14	3,7207	2,3187	2,4218	0,4325	12	3,5467	2,1607	2,4452	0,8535	0	0	1	1	14	3,4592	2,0287	2,0287	-0,4472	12	3,2352	2,0007	2,0007	-0,2035	0	0	0	1
867	82042	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Once, Stone was asked to wear a skirt while playing for sex appeal, but she wouldn't do it	Once, Stone was asked to wear a skirt while playing for sex appeal, but she wouldn't	20	3,9851	2,6112	3,0198	-0,9245	18	4,404	2,6209	2,8718	-0,5375	1	1	0	1	20	3,4762	2,3321	2,5069	-0,6124	18	3,6196	2,3388	2,4334	-0,3284	1	1	0	1
868	82043	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Because, I wouldn't do that, and you wouldn't do that, so therefore they couldn't do it, they wouldn't do that	Because, I wouldn't do that, and you wouldn't do that, so therefore they couldn't do it, they wouldn't	27	2,0728	1,8264	2,6732	-2,106	25	2,1535	1,899	2,6352	-2,0108	1	1	0	1	27	2,0069	1,378	2,5159	-2,243	25	2,075	1,4234	2,4701	-2,1754	1	1	0	1
869	91000	Switchboard	self-extracted	tough-raising	raised	complex	spoken	It is tough to stop deaths themselves of people living alone, but can't it be possible to find them before their corpses decayed	To stop deaths themselves of people living alone is tough, but can't it be possible to find them before their corpses decayed	25	3,4251	3,1727	3,1653	0,0619	24	2,6035	2,689	2,6662	0,3044	0	0	0	1	25	3,1378	2,2469	2,2436	0,0429	24	2,7518	2,2145	2,2145	0,1835	0	0	0	1
870	91001	Switchboard	self-extracted	tough-raising	raised	complex	spoken	While it is tough to find the really obvious Pagemaker horrors there are still some factors to look out for to prevent your website from being a fashion victim	While to find the really obvious Pagemaker horrors is tough there are still some factors to look out for to prevent your website from being a fashion victim	29	4,7294	3,3017	3,4046	-0,4263	28	4,5384	3,4395	3,4367	0,0201	0	1	1	1	29	4,0426	2,9885	2,9538	0,2014	28	3,7856	2,8288	2,7786	0,5951	0	0	0	1
871	91002	Switchboard	self-extracted	tough-raising	raised	complex	spoken	However, looking into the detail of the Irish housing system, it is tough to argue given the tight control the Central Bank itself has over credit conditions and the large gap between supply and demand, that prices will fall soon	However, looking into the detail of the Irish housing system, to argue given the tight control the Central Bank itself has over credit conditions and the large gap between supply and demand, that prices will fall soon is tough	42	4,1221	2,7226	3,1268	-1,3683	41	3,7218	2,653	2,9638	-1,1369	0	0	0	1	42	3,6809	2,5139	2,6149	-1,0026	41	3,7738	2,6609	2,6824	-0,6537	1	1	1	1
872	91003	Switchboard	self-extracted	tough-raising	raised	complex	spoken	It is tough to manage your profile across multiple platforms and to keep up with all the potential drama amongst friends, he said	To manage your profile across multiple platforms and to keep up with all the potential drama amongst friends is tough, he said	23	3,7704	3,0007	3,2257	-0,739	22	3,7218	3,0154	2,9527	0,23	0	1	0	1	23	3,2426	2,5371	2,7075	-0,5599	22	2,8278	2,4284	2,5548	-0,4632	0	0	0	1
873	91004	Switchboard	self-extracted	tough-raising	raised	complex	spoken	Unless you know what kind of revenue stream an asset will generate in the future, it is tough to know what you're giving up when you turn it over to a private firm for 99 years, he says	Unless you know what kind of revenue stream an asset will generate in the future, to know what you're giving up when you turn it over to a private firm for 99 years is tough, he says	40	4,0301	2,8145	3,2427	-1,2677	39	3,8208	2,4732	2,8743	-1,2059	0	0	0	1	40	2,8698	1,9812	2,4683	-1,4293	39	3,1532	2,0455	2,3384	-1,1935	1	1	0	1
874	91005	Switchboard	self-extracted	tough-raising	raised	complex	spoken	It is tough to discover educated males and females on this topic, however you seem like you realize anything you could be talking about	To discover educated males and females on this topic is tough, however you seem like you realize anything you could be talking about	24	2,9938	2,5135	3,5957	-2,3105	23	4,1308	3,2479	3,2349	0,0999	1	1	0	1	24	3,3926	2,3424	2,3439	-0,0407	23	3,3317	2,5317	2,496	0,2737	0	1	1	1
875	91006	Switchboard	self-extracted	tough-raising	raised	complex	spoken	South African local music is rich with talent but it is tough to break into the music industry and any platform that promotes access to musicloving audiences should be encouraged and preferably not undermined by the racist rants of one performer	South African local music is rich with talent but to break into the music industry is tough and any platform that promotes access to musicloving audiences should be encouraged and preferably not undermined by the racist rants of one performer	42	4,3811	3,0263	3,1496	-0,4318	41	3,907	2,8621	2,9409	-0,3176	0	0	0	1	42	3,9385	2,8268	2,8183	0,0594	41	3,541	2,7307	2,6921	0,2486	0	0	0	1
876	91007	Switchboard	self-extracted	tough-raising	raised	complex	spoken	BUnited has the right idea about cutting down on bureaucracy and making the BU administration more accessible, but without any concrete plan to make this happen, it is tough to support them	BUnited has the right idea about cutting down on bureaucracy and making the BU administration more accessible, but without any concrete plan to make this happen, to support them is tough	34	3,1437	2,4692	2,965	-1,2656	33	3,2213	2,8414	2,9581	-0,5411	1	1	0	1	34	3,2615	2,2629	2,4299	-0,6904	33	3,038	2,2	2,2341	-0,3224	0	0	0	1
877	91008	Switchboard	self-extracted	tough-raising	raised	complex	spoken	If you are in the gutter, it is tough to get out of it	If you are in the gutter, to get out of it is tough	15	3,6813	2,3462	3,7378	-2,0796	14	3,9517	3,0087	3,5718	-1,3825	1	1	0	1	15	3,0812	1,8231	2,9629	-1,9588	14	2,9456	1,8343	2,3856	-1,3199	0	1	0	1
878	91009	Switchboard	self-extracted	tough-raising	raised	complex	spoken	Being a new Company in the area, it is tough to get seen and noticed	Being a new Company in the area, to get seen and noticed is tough	15	5,4333	2,9418	3,3435	-1,0373	14	4,6506	2,6023	2,6476	-0,317	0	0	0	1	15	4,379	2,5158	2,5992	-0,4171	14	4,4425	2,2806	2,2806	0,1712	1	0	0	1
879	91010	Switchboard	self-extracted	tough-raising	raised	complex	spoken	It is tough to run a club with nothing at stake, a club official who preferred anonymity said	To run a club with nothing at stake is tough, a club official who preferred anonymity said	18	3,7331	2,2963	2,3368	-0,8289	17	4,8181	2,8301	2,8822	0,7278	1	1	1	1	18	5,1256	2,9095	2,9547	-0,2981	17	4,7023	2,73	2,7307	-0,0121	0	0	0	1
880	91011	Switchboard	self-extracted	tough-raising	raised	complex	spoken	Travel up the highway, and through the high mountain passes, it is tough to imagine it as a smoothly functioning trade artery	Travel up the highway, and through the high mountain passes, to imagine it as a smoothly functioning trade artery is tough	23	4,702	2,7381	2,7327	0,1253	22	4,4171	3,1228	3,0682	0,4541	0	1	1	1	23	3,871	2,1518	2,1952	-0,4056	22	3,6606	2,4902	2,4601	0,3318	0	1	1	1
881	91012	Switchboard	self-extracted	tough-raising	raised	complex	spoken	We have heard that political parties here argue that it is tough to compete in elections	We have heard that political parties here argue that to compete in elections is tough	15	4,7363	2,8394	3,0028	-0,6768	14	3,8398	2,3392	2,3392	-0,0131	0	0	0	1	15	4,4979	2,6158	2,7481	-0,661	14	3,7714	2,4869	2,4869	0,0443	0	0	0	1
