ID_global	ID_construction	source	via	construction	contruction_type	surface_change	mode	occurring_sentence	hypoth_counterpart	counterpart_less_natural
824	81048	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I have never been a knitting person and I don't think I ever will	I have never been a knitting person and I don't think I ever will be	0
825	82000	Switchboard	self-extracted	sluicing	canonical	complex	spoken	Joe Berry published his response, so I thought I would do the same	Joe Berry published his response, so I thought I would	0
826	82001	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I'm trying to exercise that right, and I hope you will do the same	I'm trying to exercise that right, and I hope you will	0
827	82002	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I got a PM that mentioned that I should get the collimation ring as well, so I will do that too	I got a PM that mentioned that I should get the collimation ring as well, so I will	0
828	82003	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If it wants to print its own paper, it should do that too	If it wants to print its own paper, it should	0
829	82004	Switchboard	self-extracted	sluicing	canonical	complex	spoken	The men are trying to get a greater share of money from the Grand Slams, do you think the women should do that too	The men are trying to get a greater share of money from the Grand Slams, do you think the women should	0
830	82005	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If there is anything else we can do, we will do it too	If there is anything else we can do, we will	0
831	82006	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I come here as a friend standing by a lot of my LGBT friends and I come here as a parent to make a commitment and pledge to bring my son up in a nonprejudiced environment and hope that all parents would do so too	I come here as a friend standing by a lot of my LGBT friends and I come here as a parent to make a commitment and pledge to bring my son up in a nonprejudiced environment and hope that all parents would	0
832	82007	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If Sex and the City can pull off a good movie after an amazing series, I have no doubt the VM crew could do it too	If Sex and the City can pull off a good movie after an amazing series, I have no doubt the VM crew could	0
833	82008	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If you haven't read the previous blog posts, you should do so	If you haven't read the previous blog posts, you should	0
834	82009	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If you plop em all in they'll stick and shit, so don't do that	If you plop em all in they'll stick and shit, so don't	0
835	82010	Switchboard	self-extracted	sluicing	canonical	complex	spoken	I had actually decided I wanted to get rid of my car quite some time back, but thought I would need to move before I could do so	I had actually decided I wanted to get rid of my car quite some time back, but thought I would need to move before I could	0
836	82011	Switchboard	self-extracted	sluicing	canonical	complex	spoken	This will be a long, slow process and anyone who can reindex should do so	This will be a long, slow process and anyone who can reindex should	0
837	82012	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If the Palestine Solidarity groups are unwilling to do this, we will do it	If the Palestine Solidarity groups are unwilling to do this, we will	0
838	82013	Switchboard	self-extracted	sluicing	canonical	complex	spoken	If we do not have a programme that meets your needs we will try to direct you to a programme delivered by another agency that will do so	If we do not have a programme that meets your needs we will try to direct you to a programme delivered by another agency that will	0
